degree distribution (probability density function of the degree in logarithmic bins) 
7.42909	0.180815
9.43827	0.0875041
11.4587	0.0483674
13.9333	0.0492122
16.9286	0.0209628
20.0755	0.0130389
24.6667	0.0127326
30.4468	0.00780348
37	0.0076382
45.2667	0.00336153

degree distribution (degree-occurrences) 
7	0.157
8	0.118
9	0.091
10	0.071
11	0.059
12	0.05
13	0.054
14	0.036
15	0.045
16	0.029
17	0.017
18	0.024
19	0.02
20	0.016
21	0.01
22	0.007
23	0.02
24	0.011
25	0.014
26	0.006
27	0.012
28	0.009
29	0.006
30	0.01
31	0.008
32	0.005
33	0.009
34	0.013
35	0.01
36	0.006
37	0.004
38	0.003
39	0.005
40	0.008
41	0.007
42	0.003
43	0.006
44	0.003
45	0.007
46	0.002
47	0.002
48	0.003
49	0.003
50	0.001


--------------------------------------
community distribution (size-occurrences)
22	0.0333333
23	0.166667
24	0.0666667
25	0.0333333
26	0.0333333
27	0.0333333
31	0.133333
32	0.0333333
35	0.0666667
36	0.1
40	0.0333333
42	0.0333333
43	0.0333333
44	0.0333333
45	0.0333333
46	0.0333333
47	0.0333333
48	0.0666667


--------------------------------------
mixing parameter (topology)
0	0.09
0.0549058	0.009
0.0645923	0.041
0.0787929	0.119
0.0913787	0.126
0.105719	0.271
0.123085	0.155
0.13249	0.029
0.144349	0.14
0.166667	0.01
0.180501	0.006
0.2	0.001
0.222222	0.001
0.285714	0.002

--------------------------------------
mixing parameter (weights)
0	0.09
0.0234794	0.004
0.0361155	0.006
0.051386	0.007
0.0663824	0.022
0.0815568	0.044
0.0991448	0.425
0.110222	0.134
0.125601	0.066
0.138802	0.061
0.15406	0.04
0.168403	0.03
0.182976	0.025
0.197618	0.012
0.215565	0.01
0.2264	0.008
0.239715	0.006
0.258455	0.001
0.272514	0.006
0.295738	0.003

--------------------------------------
internal weights (weight-occurrences)
0.317205	0.0394851
1.16306	0.0428117
1.91881	0.0662424
2.64814	0.120191
3.39146	0.167631
4.10896	0.157507
4.85509	0.129014
5.5974	0.0779578
6.35013	0.0523575
7.08228	0.0332658
7.85772	0.0273358
8.58702	0.0192363
9.42696	0.016199
10.1218	0.0138849
10.8576	0.0122939
11.5809	0.00983512
12.3428	0.00752097
13.1281	0.00376049
13.7771	0.00216951
14.5162	0.00130171

--------------------------------------
external weights (weight-occurrences)
0.419592	0.0481144
1.44806	0.0624187
2.38529	0.146944
3.23043	0.185956
4.13184	0.117035
5.05305	0.128739
6.02862	0.10013
6.86831	0.0637191
7.76609	0.053316
8.69327	0.0260078
9.74486	0.0195059
10.6773	0.00910273
11.4997	0.0117035
12.4698	0.0117035
13.487	0.00260078
14.1125	0.00260078
15.1154	0.00520156
16.2315	0.00390117
18.4911	0.00130039
